"R_KD","B_KD","R_SIG_STR.","B_SIG_STR.","R_TOTAL_STR.","B_TOTAL_STR.","R_SUB_ATT","B_SUB_ATT","R_CTRL","B_CTRL","R_HEAD","B_HEAD","R_BODY","B_BODY","R_DISTANCE","B_DISTANCE","win_by","Fight_type","Winner","R_height_cm","R_reach_in_cm","R_stance","R_age","B_height_cm","B_reach_in_cm","B_stance","B_age","R_fighter","B_fighter"
0,0,0.48936170212766,0.519230769230769,0.493670886075949,0.537037037037037,0,0,0.1,0.733333333333333,0.413265306122449,0.25,0.862068965517241,0.75,0.480176211453745,0.516556291390728,"Decision - Unanimous","Welterweight Bout","Randy Brown",190.5,198.12,"Orthodox",33,182.88,195.58,"Orthodox",30,"Randy Brown","Jared Gooden"
0,0,0.717948717948718,0.565217391304348,0.757281553398058,0.612903225806452,0,0,6.51666666666667,0,0.727272727272727,0.333333333333333,0.6,0.666666666666667,0.5,0.526315789473684,"KO/TKO","Heavyweight Bout","Alexandr Romanov",187.96,190.5,"Southpaw",33,193.04,203.2,"Orthodox",31,"Alexandr Romanov","Jared Vanderaa"
0,0,0.390804597701149,0.471264367816092,0.640883977900553,0.524752475247525,0,2,1.3,10.4,0.257575757575758,0.428571428571429,0.5,0.75,0.342105263157895,0.344827586206897,"Decision - Unanimous","Featherweight Bout","Damon Jackson",175.26,175.26,"Switch",37,180.34,180.34,"Switch",35,"Charles Rosa","Damon Jackson"
0,2,0.693877551020408,0.304347826086957,0.804597701149425,0.441176470588235,0,0,5.91666666666667,0.133333333333333,0.666666666666667,0.318181818181818,1,0,0.545454545454545,0.25,"KO/TKO","Lightweight Bout","Steve Garcia",182.88,190.5,"Southpaw",31,187.96,187.96,"Switch",32,"Steve Garcia","Charlie Ontiveros"
0,0,0.419047619047619,0.369230769230769,0.419047619047619,0.369230769230769,0,0,0,0,0.225,0.127272727272727,0.571428571428571,0.45,0.407766990291262,0.362204724409449,"Decision - Unanimous","Light Heavyweight Bout","Thiago Santos",187.96,193.04,"Orthodox",40,198.12,208.28,"Orthodox",32,"Thiago Santos","Johnny Walker"
0,0,0.550724637681159,0.593023255813954,0.686274509803922,0.680327868852459,0,0,6.05,4.11666666666667,0.5,0.533333333333333,1,0.666666666666667,0.446428571428571,0.485294117647059,"Decision - Split","Lightweight Bout","Jared Gordon",175.26,177.8,"Orthodox",30,175.26,172.72,"Orthodox",35,"Joe Solecki","Jared Gordon"
1,0,0.571428571428571,0.4,0.571428571428571,0.4,0,0,0,0,0.517241379310345,0.307692307692308,1,0,0.538461538461538,0.357142857142857,"KO/TKO","Lightweight Bout","Alexander Hernandez",175.26,182.88,"Orthodox",31,177.8,177.8,"Orthodox",34,"Alexander Hernandez","Mike Breeden"
0,0,0.450549450549451,0.431578947368421,0.518867924528302,0.48695652173913,0,0,4.1,0.733333333333333,0.220338983050847,0.302631578947368,0.769230769230769,0.857142857142857,0.368421052631579,0.415730337078652,"Decision - Split","Middleweight Bout","Krzysztof Jotko",190.5,195.58,"Orthodox",37,185.42,195.58,"Southpaw",34,"Misha Cirkunov","Krzysztof Jotko"
0,1,0.453125,0.509259259259259,0.477611940298507,0.517857142857143,0,0,0,0.783333333333333,0.421052631578947,0.338461538461538,0.5,0.6875,0.440677966101695,0.453333333333333,"KO/TKO","Lightweight Bout","Jamie Mullarkey",175.26,193.04,"Orthodox",30,182.88,187.96,"Orthodox",29,"Devonte Smith","Jamie Mullarkey"
0,0,0.580357142857143,0.551724137931034,0.633587786259542,0.646706586826347,0,0,3.23333333333333,4.83333333333333,0.430555555555556,0.44578313253012,0.739130434782609,0.636363636363636,0.565656565656566,0.483870967741935,"Decision - Unanimous","Welterweight Bout","Niko Price",180.34,193.04,"Orthodox",36,182.88,193.04,"Orthodox",34,"Alex Oliveira","Niko Price"
1,0,0.666666666666667,0.833333333333333,0.705882352941177,0.833333333333333,0,0,0.316666666666667,0,0.666666666666667,0,0.5,0.666666666666667,0.545454545454545,0.8,"KO/TKO","Bantamweight Bout","Douglas Silva de Andrade",170.18,172.72,"Orthodox",38,170.18,165.1,"Orthodox",31,"Douglas Silva de Andrade","Gaetano Pirrello"
0,0,0.418181818181818,0.525423728813559,0.515151515151515,0.575757575757576,2,0,1.23333333333333,1.23333333333333,0.275,0.212121212121212,0.833333333333333,0.888888888888889,0.36734693877551,0.509090909090909,"Submission","Bantamweight Bout","Alejandro Perez",167.64,170.18,"Orthodox",34,170.18,180.34,"Orthodox",45,"Alejandro Perez","Johnny Eduardo"
0,0,0.333333333333333,0.264705882352941,0.594736842105263,0.464646464646465,0,0,6.31666666666667,0,0.236842105263158,0.261538461538462,0.75,0.5,0.27906976744186,0.246153846153846,"Decision - Unanimous","Heavyweight Bout","Curtis Blaydes",193.04,203.2,"Orthodox",33,187.96,198.12,"Orthodox",36,"Curtis Blaydes","Jairzinho Rozenstruik"
0,0,0.606232294617564,0.376068376068376,0.607427055702918,0.404,0,3,3.85,0.9,0.540740740740741,0.305699481865285,0.769230769230769,0.769230769230769,0.622047244094488,0.364444444444444,"Decision - Unanimous","Featherweight Bout","Alexander Volkanovski",167.64,180.34,"Orthodox",35,172.72,175.26,"Switch",33,"Alexander Volkanovski","Brian Ortega"
0,0,0.442477876106195,0.592760180995475,0.442477876106195,0.592760180995475,0,0,0,0.233333333333333,0.387755102040816,0.5,0.8,0.942857142857143,0.435045317220544,0.543956043956044,"KO/TKO","Middleweight Bout","Robbie Lawler",185.42,193.04,"Southpaw",40,180.34,187.96,"Southpaw",42,"Nick Diaz","Robbie Lawler"
1,0,0.659090909090909,0.63302752293578,0.693877551020408,0.801302931596091,0,0,0.5,6,0.638888888888889,0.623762376237624,0,0.857142857142857,0.6,0.342857142857143,"KO/TKO","Bantamweight Bout","Merab Dvalishvili",167.64,170.18,"Orthodox",35,167.64,172.72,"Orthodox",33,"Marlon Moraes","Merab Dvalishvili"
0,0,0.545454545454545,0.531914893617021,0.545454545454545,0.588235294117647,0,1,0,2.4,0.333333333333333,0.444444444444444,0,0.888888888888889,0.545454545454545,0.516129032258065,"Submission","Lightweight Bout","Jalin Turner",185.42,180.34,"Southpaw",30,190.5,195.58,"Southpaw",28,"Uros Medic","Jalin Turner"
0,2,0.365079365079365,0.408602150537634,0.365079365079365,0.408602150537634,0,0,0,0.8,0.270833333333333,0.386363636363636,0.545454545454545,0.666666666666667,0.354838709677419,0.310344827586207,"KO/TKO","Heavyweight Bout","Chris Daukaus",190.5,193.04,"Orthodox",42,190.5,193.04,"Orthodox",34,"Shamil Abdurakhimov","Chris Daukaus"
0,0,0.477124183006536,0.391304347826087,0.67816091954023,0.454545454545455,0,0,7.06666666666667,0.05,0.268041237113402,0.303571428571429,0.84375,0.818181818181818,0.41044776119403,0.365079365079365,"Decision - Unanimous","Lightweight Bout","Dan Hooker",182.88,190.5,"Switch",34,177.8,182.88,"Southpaw",28,"Dan Hooker","Nasrat Haqparast"
0,0,0.528301886792453,0.35,0.655555555555556,0.591549295774648,1,0,1.91666666666667,9.35,0.488888888888889,0.324324324324324,0.6,1,0.351351351351351,0.307692307692308,"Decision - Unanimous","Middleweight Bout","Nick Maximov",182.88,182.88,"Orthodox",29,182.88,193.04,"Southpaw",26,"Cody Brundage","Nick Maximov"
0,0,0.342857142857143,0.48,0.662650602409639,0.642857142857143,1,0,5.55,0.316666666666667,0.321428571428571,0.409090909090909,0.75,0,0.333333333333333,0.444444444444444,"Submission","Featherweight Bout","Jonathan Pearce",182.88,180.34,"Switch",31,180.34,185.42,"Orthodox",38,"Jonathan Pearce","Omar Morales"
1,0,0.6,0.333333333333333,0.6,0.333333333333333,0,0,0.0166666666666667,0,0.5,0.333333333333333,1,0,0.5,0.333333333333333,"KO/TKO","Welterweight Bout","Matthew Semelsberger",185.42,190.5,"Switch",31,180.34,190.5,"Orthodox",32,"Matthew Semelsberger","Martin Sano"
1,0,0.709677419354839,0.166666666666667,0.72972972972973,0.363636363636364,0,0,0.183333333333333,0.816666666666667,0.724137931034483,0,1,1,0.4,0.2,"KO/TKO","Lightweight Bout","Arman Tsarukyan",170.18,182.88,"Orthodox",27,177.8,180.34,"Orthodox",34,"Arman Tsarukyan","Christos Giagos"
1,1,0.492063492063492,0.529411764705882,0.653061224489796,0.571428571428571,0,0,0.25,2.43333333333333,0.456140350877193,0.418604651162791,0.833333333333333,0.727272727272727,0.403846153846154,0.454545454545455,"KO/TKO","Bantamweight Bout","Nate Maness",177.8,182.88,"Orthodox",32,165.1,175.26,"Orthodox",32,"Nate Maness","Tony Gravely"
2,0,0.607142857142857,0.4,0.620689655172414,0.4,1,0,1.63333333333333,0.5,0.523809523809524,0.294117647058824,0.75,1,0.55,0.333333333333333,"Submission","Light Heavyweight Bout","Anthony Smith",193.04,193.04,"Orthodox",35,195.58,200.66,"Orthodox",32,"Anthony Smith","Ryan Spann"
1,0,0.401960784313726,0.456521739130435,0.420560747663551,0.526315789473684,0,0,1.3,0.4,0.203389830508475,0.181818181818182,0.545454545454545,0.588235294117647,0.357894736842105,0.466666666666667,"KO/TKO","Middleweight Bout","Joaquin Buckley",177.8,193.04,"Southpaw",29,190.5,185.42,"Orthodox",34,"Joaquin Buckley","Antonio Arroyo"
1,0,0.633663366336634,0.442307692307692,0.666666666666667,0.646153846153846,0,0,8.8,1.96666666666667,0.621052631578947,0.3125,0.8,0.428571428571429,0.333333333333333,0.375,"Decision - Unanimous","Light Heavyweight Bout","Ion Cutelaba",185.42,190.5,"Southpaw",30,182.88,190.5,"Orthodox",34,"Ion Cutelaba","Devin Clark"
0,0,0.340277777777778,0.582914572864322,0.378205128205128,0.604166666666667,0,0,0.0333333333333333,4.75,0.180952380952381,0.5625,0.772727272727273,0.568181818181818,0.328467153284672,0.520547945205479,"Decision - Unanimous","Light Heavyweight Bout","Tafon Nchukwi",193.04,208.28,"Southpaw",35,182.88,195.58,"Orthodox",29,"Mike Rodriguez","Tafon Nchukwi"
1,0,0.641791044776119,0.39047619047619,0.676767676767677,0.485507246376812,0,0,9.45,0.0666666666666667,0.601694915254237,0.246376811594203,0.888888888888889,0.4375,0.581081081081081,0.36734693877551,"KO/TKO","Lightweight Bout","Rongzhu",175.26,182.88,"Orthodox",24,182.88,180.34,"Switch",32,"Rongzhu","Brandon Jenkins"
4,0,0.581395348837209,0.333333333333333,0.777777777777778,0.65,1,3,10.05,1.33333333333333,0.5,0.3,1,0.307692307692308,0.647058823529412,0.272727272727273,"Decision - Unanimous","Bantamweight Bout","Montel Jackson",177.8,190.5,"Southpaw",31,165.1,170.18,"Orthodox",27,"Montel Jackson","JP Buys"
0,1,0.285714285714286,0.521739130434783,0.285714285714286,0.5,0,0,0,0.35,0.25,0.432432432432432,1,0.857142857142857,0.285714285714286,0.4,"KO/TKO","Welterweight Bout","Carlston Harris",180.34,190.5,"Orthodox",30,182.88,193.04,"Orthodox",36,"Impa Kasanganay","Carlston Harris"
0,0,0.488095238095238,0.52,0.696551724137931,0.528301886792453,1,0,7.38333333333333,0.0666666666666667,0.486842105263158,0.368421052631579,1,1,0.25,0.452380952380952,"Submission","Middleweight Bout","Derek Brunson",185.42,195.58,"Southpaw",40,182.88,187.96,"Southpaw",31,"Derek Brunson","Darren Till"
1,0,0.615384615384615,0,0.615384615384615,0,0,0,0.05,0,0.545454545454545,0,1,0,0.538461538461538,0,"KO/TKO","Heavyweight Bout","Tom Aspinall",195.58,198.12,"Orthodox",31,190.5,198.12,"Orthodox",29,"Tom Aspinall","Serghei Spivac"
0,0,0.422535211267606,0.419512195121951,0.438356164383562,0.433333333333333,0,0,1.1,0.65,0.405,0.26,0.666666666666667,0.854166666666667,0.411764705882353,0.411764705882353,"Decision - Unanimous","Welterweight Bout","Alex Morono",180.34,182.88,"Orthodox",33,182.88,190.5,"Orthodox",33,"Alex Morono","David Zawada"
0,0,0.593548387096774,0.206521739130435,0.619047619047619,0.305555555555556,1,0,4.46666666666667,1.43333333333333,0.508620689655172,0.152941176470588,0.785714285714286,0.857142857142857,0.579710144927536,0.179775280898876,"Decision - Unanimous","Bantamweight Bout","Jack Shore",172.72,180.34,"Orthodox",29,177.8,180.34,"Orthodox",34,"Jack Shore","Liudvik Sholinian"
0,1,0.469387755102041,0.41304347826087,0.469387755102041,0.41304347826087,0,0,0,0,0.409090909090909,0.253521126760563,1,0.875,0.458333333333333,0.41304347826087,"KO/TKO","Light Heavyweight Bout","Khalil Rountree Jr.",190.5,198.12,"Switch",30,185.42,193.04,"Southpaw",34,"Modestas Bukauskas","Khalil Rountree Jr."
1,0,0.580246913580247,0.490196078431373,0.580246913580247,0.535714285714286,0,0,0.15,0.45,0.467741935483871,0.35,0.875,1,0.575,0.466666666666667,"KO/TKO","Lightweight Bout","Paddy Pimblett",177.8,185.42,"Orthodox",29,172.72,185.42,"Orthodox",28,"Paddy Pimblett","Luigi Vendramini"
0,0,0.391705069124424,0.408304498269896,0.397260273972603,0.42809364548495,0,0,0.533333333333333,0.516666666666667,0.324324324324324,0.343347639484979,0.807692307692308,0.6,0.345945945945946,0.372,"Decision - Unanimous","Middleweight Bout","Marc-Andre Barriault",172.72,193.04,"Orthodox",36,185.42,187.96,"Orthodox",34,"Dalcha Lungiambula","Marc-Andre Barriault"
0,0,0.575,0.596153846153846,0.694656488549618,0.644067796610169,1,0,7.63333333333333,0.05,0.521739130434783,0.411764705882353,0.909090909090909,1,0.404761904761905,0.571428571428571,"KO/TKO","Middleweight Bout","Andre Petroski",182.88,185.42,"Switch",32,180.34,182.88,"Orthodox",37,"Andre Petroski","Micheal Gillmore"
0,1,0.5,1,0.5,1,0,0,0,0,0,1,0.5,0,0.5,1,"KO/TKO","Middleweight Bout","Abdul Razak Alhassan",182.88,187.96,"Orthodox",34,177.8,185.42,"Orthodox",38,"Alessio Di Chirico","Abdul Razak Alhassan"
0,0,0.528735632183908,0.592105263157895,0.5625,0.663157894736842,1,0,1.36666666666667,2.66666666666667,0.314814814814815,0.532258064516129,0.851851851851852,0.818181818181818,0.441176470588235,0.384615384615385,"Submission","Middleweight Bout","Bryan Battle",185.42,195.58,"Orthodox",29,190.5,190.5,"Orthodox",28,"Bryan Battle","Gilbert Urbina"
1,0,0.584795321637427,0.492537313432836,0.715302491103203,0.539473684210526,0,0,2.53333333333333,7.66666666666667,0.553333333333333,0.475806451612903,0.777777777777778,0.666666666666667,0.511450381679389,0.444444444444444,"Decision - Split","Bantamweight Bout","Ricky Turcios",175.26,180.34,"Orthodox",30,172.72,180.34,"Orthodox",24,"Ricky Turcios","Brady Hiestand"
0,2,0.347368421052632,0.512820512820513,0.347368421052632,0.546875,0,2,0,0.683333333333333,0.214285714285714,0.3875,0.666666666666667,0.727272727272727,0.347368421052632,0.495575221238938,"KO/TKO","Featherweight Bout","Giga Chikadze",180.34,190.5,"Orthodox",38,182.88,187.96,"Orthodox",35,"Edson Barboza","Giga Chikadze"
0,0,0.557377049180328,0.579831932773109,0.674556213017751,0.595238095238095,0,0,1.9,2.9,0.523809523809524,0.467532467532468,0.692307692307692,0.703703703703704,0.517857142857143,0.557522123893805,"Decision - Split","Middleweight Bout","Wellington Turman",187.96,190.5,"Southpaw",37,182.88,182.88,"Orthodox",27,"Sam Alvey","Wellington Turman"
0,0,0.35,0.571428571428571,0.408839779005525,0.59825327510917,0,0,3.56666666666667,0.75,0.291044776119403,0.497142857142857,0.571428571428571,0.875,0.35031847133758,0.559405940594059,"Decision - Unanimous","Welterweight Bout","Daniel Rodriguez",175.26,195.58,"Orthodox",31,185.42,187.96,"Southpaw",37,"Kevin Lee","Daniel Rodriguez"
0,0,0.60655737704918,0.545454545454545,0.603174603174603,0.594594594594595,0,0,0.383333333333333,0.716666666666667,0.622641509433962,0.423076923076923,0.5,1,0.576923076923077,0.464285714285714,"KO/TKO","Light Heavyweight Bout","Dustin Jacoby",190.5,193.04,"Orthodox",36,182.88,187.96,"Orthodox",33,"Dustin Jacoby","Darren Stewart"
0,0,0.503184713375796,0.605504587155963,0.520710059171598,0.612612612612613,0,0,1.11666666666667,0.466666666666667,0.357142857142857,0.368421052631579,0.704545454545455,0.684210526315789,0.489795918367347,0.60952380952381,"Decision - Split","Bantamweight Bout","Mana Martinez",177.8,177.8,"Orthodox",28,167.64,172.72,"Southpaw",44,"Mana Martinez","Guido Cannetti"
0,0,0.714285714285714,0.111111111111111,0.705882352941177,0.111111111111111,1,2,0.816666666666667,0,0.428571428571429,0.111111111111111,1,0,0.666666666666667,0.111111111111111,"Submission","Featherweight Bout","Pat Sabatini",177.8,187.96,"Orthodox",34,172.72,177.8,"Orthodox",33,"Jamall Emmers","Pat Sabatini"
0,0,0.404040404040404,0.571428571428571,0.41,0.6,0,1,0.266666666666667,0.916666666666667,0.333333333333333,0.511111111111111,0.615384615384615,0.6,0.391304347826087,0.581818181818182,"Submission","Middleweight Bout","Gerald Meerschaert",187.96,190.5,"Orthodox",34,185.42,195.58,"Southpaw",36,"Makhmud Muradov","Gerald Meerschaert"
0,0,0.535971223021583,0.469879518072289,0.540816326530612,0.478260869565217,0,0,2.31666666666667,0,0.477366255144033,0.346733668341709,1,0.882352941176471,0.522222222222222,0.465587044534413,"Decision - Unanimous","Heavyweight Bout","Parker Porter",182.88,190.5,"Orthodox",38,193.04,198.12,"Orthodox",34,"Parker Porter","Chase Sherman"
0,0,0.44375,0.368421052631579,0.513368983957219,0.385964912280702,0,0,2.48333333333333,2.23333333333333,0.259259259259259,0.263636363636364,0.695652173913043,0.548387096774194,0.406896551724138,0.351724137931034,"Decision - Unanimous","Lightweight Bout","Vinc Pichel",177.8,182.88,"Orthodox",41,177.8,180.34,"Orthodox",32,"Vinc Pichel","Austin Hubbard"
0,0,0.7,0.272727272727273,0.845878136200717,0.735849056603774,2,0,12.8166666666667,1.48333333333333,0.685714285714286,0.25,0.666666666666667,0.5,0.333333333333333,0.222222222222222,"Decision - Unanimous","Bantamweight Bout","Brian Kelleher",167.64,167.64,"Switch",37,182.88,185.42,"Southpaw",34,"Brian Kelleher","Domingo Pilarte"
0,0,0.339622641509434,0.510416666666667,0.339622641509434,0.51010101010101,0,0,0,0.9,0.186335403726708,0.440251572327044,0.384615384615385,0.80952380952381,0.315270935960591,0.465116279069767,"Decision - Split","Lightweight Bout","Mark Madsen",170.18,177.8,"Orthodox",42,172.72,182.88,"Orthodox",39,"Clay Guida","Mark Madsen"
1,0,0.403314917127072,0.48125,0.4,0.490909090909091,0,0,1.51666666666667,0.316666666666667,0.314685314685315,0.306306306306306,0.71875,0.838709677419355,0.407821229050279,0.474683544303797,"Decision - Unanimous","Featherweight Bout","Austin Lingo",177.8,177.8,"Orthodox",29,180.34,185.42,"Orthodox",33,"Austin Lingo","Luis Saldana"
0,0,0.387096774193548,0.553846153846154,0.625,0.754601226993865,0,4,8.98333333333333,1.11666666666667,0.260869565217391,0.4375,0.714285714285714,0.909090909090909,0.238095238095238,0.456521739130435,"Submission","Bantamweight Bout","Saidyokub Kakhramonov",170.18,177.8,"Southpaw",33,172.72,175.26,"Orthodox",28,"Trevin Jones","Saidyokub Kakhramonov"
1,0,0.391304347826087,0.361788617886179,0.41743119266055,0.361788617886179,0,0,0.0333333333333333,2.51666666666667,0.314814814814815,0.25668449197861,0.645161290322581,0.611111111111111,0.385365853658537,0.362139917695473,"Decision - Unanimous","Middleweight Bout","Jared Cannonier",180.34,195.58,"Switch",40,175.26,180.34,"Southpaw",32,"Jared Cannonier","Kelvin Gastelum"
0,0,0.55,0.278688524590164,0.560975609756098,0.341772151898734,2,0,2.85,0.133333333333333,0.513513513513513,0.226415094339623,1,0.6,0.552631578947368,0.283333333333333,"Submission","Flyweight Bout","Alexandre Pantoja",165.1,170.18,"Orthodox",33,175.26,172.72,"Southpaw",31,"Alexandre Pantoja","Brandon Royval"
1,0,0.583333333333333,0.652173913043478,0.583333333333333,0.652173913043478,0,0,0.0333333333333333,0,0.384615384615385,0.272727272727273,1,1,0.523809523809524,0.652173913043478,"KO/TKO","Light Heavyweight Bout","William Knight",177.8,185.42,"Orthodox",36,185.42,187.96,"Southpaw",29,"William Knight","Fabio Cherant"
0,1,0.327380952380952,0.460526315789474,0.351351351351351,0.476923076923077,0,0,1.73333333333333,1.63333333333333,0.305194805194805,0.282758620689655,0.4,0.720930232558139,0.325301204819277,0.449074074074074,"KO/TKO","Lightweight Bout","Ignacio Bahamondes",187.96,185.42,"Orthodox",30,190.5,190.5,"Orthodox",26,"Roosevelt Roberts","Ignacio Bahamondes"
0,0,1,0.5,0.333333333333333,0.6,0,1,0,2.2,1,0.5,0,0,1,0.5,"Submission","Welterweight Bout","Ramiz Brahimaj",185.42,182.88,"Switch",35,177.8,182.88,"Orthodox",31,"Sasha Palatnikov","Ramiz Brahimaj"
0,0,0.664285714285714,0.325396825396825,0.666666666666667,0.330708661417323,0,0,0.8,0.0166666666666667,0.614754098360656,0.269565217391304,1,0.9,0.654205607476635,0.319327731092437,"Decision - Unanimous","Light Heavyweight Bout","Alonzo Menifield",182.88,193.04,"Orthodox",36,185.42,195.58,"Orthodox",43,"Alonzo Menifield","Ed Herman"
